H0,ombh2,omch2,logA,ns,A_N,Chi_sq
67.4,0.02237,0.12,3.044,0.9649,0.0006507928084567655,106.69650359292896
67.47536734453985,0.022315358211853306,0.11972154188371194,3.044656752827582,0.964240854065284,0.0006518071488328695,98.76435220791146
67.31462250675645,0.02231476774609433,0.11984968993352552,3.045911527674115,0.9635927173290754,0.0006525332546135204,97.22593131847758
67.31462250675645,0.02231476774609433,0.11984968993352552,3.045911527674115,0.9635927173290754,0.0006525332546135204,97.22593131847758
67.31462250675645,0.02231476774609433,0.11984968993352552,3.045911527674115,0.9635927173290754,0.0006525332546135204,97.22593131847758
67.05360739912005,0.022332223504400662,0.1196758812604425,3.048280631739839,0.9644290165051447,0.000652179127342425,103.69615492780841
67.26463027937312,0.022362898293292417,0.11995389774851184,3.0465594468587205,0.9651629218211144,0.0006514937045385248,100.98326018885976
67.26463027937312,0.022362898293292417,0.11995389774851184,3.0465594468587205,0.9651629218211144,0.0006514937045385248,100.98326018885976
67.26463027937312,0.022362898293292417,0.11995389774851184,3.0465594468587205,0.9651629218211144,0.0006514937045385248,100.98326018885976
67.20681694910273,0.022402130745683008,0.12013201807353846,3.0473883701655686,0.9624390047334688,0.0006515169216546922,101.48658934014846
67.20681694910273,0.022402130745683008,0.12013201807353846,3.0473883701655686,0.9624390047334688,0.0006515169216546922,101.48658934014846
67.31830073213122,0.022392957471809992,0.12005061386224071,3.047993423040264,0.9620514221460069,0.0006512239714972841,99.40003511717106
67.39629794010031,0.02239757787060921,0.1200560090959948,3.0467549581478295,0.961488647237509,0.0006496204558579566,100.49557317325281
67.30664856598631,0.022359562810606432,0.11997721427375017,3.048664296572076,0.962451504003749,0.0006497173838891798,97.62605880033317
67.30664856598631,0.022359562810606432,0.11997721427375017,3.048664296572076,0.962451504003749,0.0006497173838891798,97.62605880033317
67.30664856598631,0.022359562810606432,0.11997721427375017,3.048664296572076,0.962451504003749,0.0006497173838891798,97.62605880033317
67.48103964523992,0.022433401864501563,0.12001581224274534,3.0490226548200456,0.9614445125504819,0.0006504930436742211,100.37921576524282
67.50337657276367,0.022392794964134207,0.12024714889168925,3.0515704815660443,0.9580074124113508,0.0006503597558092442,100.90746613675785
67.50337657276367,0.022392794964134207,0.12024714889168925,3.0515704815660443,0.9580074124113508,0.0006503597558092442,100.90746613675785
67.50337657276367,0.022392794964134207,0.12024714889168925,3.0515704815660443,0.9580074124113508,0.0006503597558092442,100.90746613675785
67.50337657276367,0.022392794964134207,0.12024714889168925,3.0515704815660443,0.9580074124113508,0.0006503597558092442,100.90746613675785
67.4460923538781,0.022369592010190897,0.11993887978287156,3.050325382580397,0.9583595873269158,0.0006495766997221803,97.33913084875486
67.69974016035206,0.02241318393967982,0.11966718172393033,3.046744757301406,0.9603706205197721,0.0006497879186908664,99.26780366206145
67.69974016035206,0.02241318393967982,0.11966718172393033,3.046744757301406,0.9603706205197721,0.0006497879186908664,99.26780366206145
67.69974016035206,0.02241318393967982,0.11966718172393033,3.046744757301406,0.9603706205197721,0.0006497879186908664,99.26780366206145
67.69974016035206,0.02241318393967982,0.11966718172393033,3.046744757301406,0.9603706205197721,0.0006497879186908664,99.26780366206145
67.69974016035206,0.02241318393967982,0.11966718172393033,3.046744757301406,0.9603706205197721,0.0006497879186908664,99.26780366206145
67.69974016035206,0.02241318393967982,0.11966718172393033,3.046744757301406,0.9603706205197721,0.0006497879186908664,99.26780366206145
67.67227078957755,0.022453194316878207,0.11931437637218942,3.045959574769514,0.959828233541448,0.0006484404275077974,98.41323208851479
67.62468856176147,0.022447845255117317,0.11904567604312165,3.0480618879594665,0.9589870479097689,0.000648527590375431,98.27755433645588
67.62468856176147,0.022447845255117317,0.11904567604312165,3.0480618879594665,0.9589870479097689,0.000648527590375431,98.27755433645588
67.62468856176147,0.022447845255117317,0.11904567604312165,3.0480618879594665,0.9589870479097689,0.000648527590375431,98.27755433645588
67.62468856176147,0.022447845255117317,0.11904567604312165,3.0480618879594665,0.9589870479097689,0.000648527590375431,98.27755433645588
67.75110322890738,0.022399752286944172,0.11945082599903123,3.049572659453662,0.9581185040809714,0.0006492857885292729,97.44274411996044
67.75110322890738,0.022399752286944172,0.11945082599903123,3.049572659453662,0.9581185040809714,0.0006492857885292729,97.44274411996044
67.7498585588473,0.02235865504933071,0.11929858247760977,3.049926864844844,0.9565603365839755,0.0006491481193696115,96.74018007020123
67.78968735254921,0.022314686710532786,0.11920705021603949,3.0487463056148076,0.9564026496253509,0.0006500028097372624,93.97956967697631
67.66779407296829,0.02235666104374487,0.11915629170893584,3.0490032682528607,0.9576625651064575,0.000649003113581243,94.78673757876432
