H0,ombh2,omch2,logA,ns,w,A_N,Chi_sq
67.4,0.02237,0.12,3.044,0.9649,-1.0,0.0006507928084567655,106.69650359292896
67.4,0.02237,0.12,3.044,0.9649,-1.0,0.0006507928084567655,106.69650359292896
67.4,0.02237,0.12,3.044,0.9649,-1.0,0.0006507928084567655,106.69650359292896
67.4,0.02237,0.12,3.044,0.9649,-1.0,0.0006507928084567655,106.69650359292896
67.28610381069333,0.022391265294777307,0.11994461093159994,3.0460185289356447,0.9639866814656305,-0.9890226790196348,0.0006516899924386904,103.20366649472052
67.28610381069333,0.022391265294777307,0.11994461093159994,3.0460185289356447,0.9639866814656305,-0.9890226790196348,0.0006516899924386904,103.20366649472052
67.28610381069333,0.022391265294777307,0.11994461093159994,3.0460185289356447,0.9639866814656305,-0.9890226790196348,0.0006516899924386904,103.20366649472052
67.28610381069333,0.022391265294777307,0.11994461093159994,3.0460185289356447,0.9639866814656305,-0.9890226790196348,0.0006516899924386904,103.20366649472052
67.42017196495377,0.022286668382720868,0.11986157246352148,3.044923474346576,0.9637057297361299,-1.0087624508139696,0.0006516523491283959,97.87980403044084
67.53345690889226,0.022225768004475167,0.11977126624322036,3.043320541741239,0.964960690176611,-1.0192165224298193,0.0006514772947245784,99.99579861963115
67.45203537186045,0.0222371809187012,0.1193336296900875,3.0435055807836573,0.9657253197809332,-0.9865573001391729,0.0006520416692671589,99.74807582757252
67.41208108180128,0.022247946707499203,0.11899212044455672,3.0433660439329633,0.964432357037055,-0.9886119237184112,0.0006516835409772927,92.03531487124731
67.41208108180128,0.022247946707499203,0.11899212044455672,3.0433660439329633,0.964432357037055,-0.9886119237184112,0.0006516835409772927,92.03531487124731
67.41208108180128,0.022247946707499203,0.11899212044455672,3.0433660439329633,0.964432357037055,-0.9886119237184112,0.0006516835409772927,92.03531487124731
67.41208108180128,0.022247946707499203,0.11899212044455672,3.0433660439329633,0.964432357037055,-0.9886119237184112,0.0006516835409772927,92.03531487124731
67.41208108180128,0.022247946707499203,0.11899212044455672,3.0433660439329633,0.964432357037055,-0.9886119237184112,0.0006516835409772927,92.03531487124731
67.4808042003545,0.02222068730430995,0.11869092699256022,3.043713789035429,0.9633865900935605,-0.9911738700872178,0.0006495818709565712,86.8640658996419
67.5331955422961,0.022287657207865172,0.11826880949490161,3.0438776824207716,0.963554242405922,-0.9938085803909189,0.0006499036502154546,88.06455312458603
67.5331955422961,0.022287657207865172,0.11826880949490161,3.0438776824207716,0.963554242405922,-0.9938085803909189,0.0006499036502154546,88.06455312458603
67.5331955422961,0.022287657207865172,0.11826880949490161,3.0438776824207716,0.963554242405922,-0.9938085803909189,0.0006499036502154546,88.06455312458603
67.51394496873213,0.02225640713908519,0.11821900338605147,3.043830970672713,0.9625740077647507,-0.9857551215877178,0.0006512431961900577,85.63303929758983
67.19718628680424,0.022232677185181366,0.11772789680941505,3.044982054320002,0.9616500543074655,-0.9669074609911616,0.0006506024700161649,85.16940034734745
67.19718628680424,0.022232677185181366,0.11772789680941505,3.044982054320002,0.9616500543074655,-0.9669074609911616,0.0006506024700161649,85.16940034734745
67.19718628680424,0.022232677185181366,0.11772789680941505,3.044982054320002,0.9616500543074655,-0.9669074609911616,0.0006506024700161649,85.16940034734745
67.19718628680424,0.022232677185181366,0.11772789680941505,3.044982054320002,0.9616500543074655,-0.9669074609911616,0.0006506024700161649,85.16940034734745
67.19718628680424,0.022232677185181366,0.11772789680941505,3.044982054320002,0.9616500543074655,-0.9669074609911616,0.0006506024700161649,85.16940034734745
67.19718628680424,0.022232677185181366,0.11772789680941505,3.044982054320002,0.9616500543074655,-0.9669074609911616,0.0006506024700161649,85.16940034734745
67.19718628680424,0.022232677185181366,0.11772789680941505,3.044982054320002,0.9616500543074655,-0.9669074609911616,0.0006506024700161649,85.16940034734745
67.19718628680424,0.022232677185181366,0.11772789680941505,3.044982054320002,0.9616500543074655,-0.9669074609911616,0.0006506024700161649,85.16940034734745
67.19718628680424,0.022232677185181366,0.11772789680941505,3.044982054320002,0.9616500543074655,-0.9669074609911616,0.0006506024700161649,85.16940034734745
67.19718628680424,0.022232677185181366,0.11772789680941505,3.044982054320002,0.9616500543074655,-0.9669074609911616,0.0006506024700161649,85.16940034734745
67.19718628680424,0.022232677185181366,0.11772789680941505,3.044982054320002,0.9616500543074655,-0.9669074609911616,0.0006506024700161649,85.16940034734745
67.19718628680424,0.022232677185181366,0.11772789680941505,3.044982054320002,0.9616500543074655,-0.9669074609911616,0.0006506024700161649,85.16940034734745
67.28183408630049,0.02224771201093973,0.1176029368457455,3.0441158661317913,0.9626157326201766,-0.9655571712584198,0.000649398942603243,84.87435952624566
67.28183408630049,0.02224771201093973,0.1176029368457455,3.0441158661317913,0.9626157326201766,-0.9655571712584198,0.000649398942603243,84.87435952624566
67.37942369890449,0.022226650842943275,0.1173369220320266,3.0421361499610975,0.9645796116094121,-0.9773998467339731,0.0006481473112413982,82.54977663793684
67.37942369890449,0.022226650842943275,0.1173369220320266,3.0421361499610975,0.9645796116094121,-0.9773998467339731,0.0006481473112413982,82.54977663793684
67.37942369890449,0.022226650842943275,0.1173369220320266,3.0421361499610975,0.9645796116094121,-0.9773998467339731,0.0006481473112413982,82.54977663793684
67.37942369890449,0.022226650842943275,0.1173369220320266,3.0421361499610975,0.9645796116094121,-0.9773998467339731,0.0006481473112413982,82.54977663793684
