Omega_m,H0,w,Chi_sq,Type
0.3321259319730287,70.7430068363649,-1.1871049687261317,1033.4781779493587,2
0.33089547915410905,70.68796182002029,-1.2005100550874146,1033.675984006286,2
0.32765597846429206,70.60006859521197,-1.187274655453819,1034.3248158964188,2
0.3234100532414534,70.6554466956975,-1.1511896512539006,1033.5913408623007,1
0.32794926529042184,70.59284941136701,-1.1674471681300895,1033.0027582539321,1
0.32168024352759567,70.55221134127513,-1.1635685064729138,1034.4888497800234,2
0.32495742511920606,70.59986517146724,-1.1818933902077209,1034.756586614003,2
0.3283120373644896,70.59067516074016,-1.1680297223263845,1032.979240230074,1
0.33376376291947796,70.5452983657799,-1.1897180200392163,1033.2756989419013,2
0.33509159900506386,70.62816742706735,-1.195622811157939,1032.8421884227937,1
0.3337615321731366,70.67426636848522,-1.1851258499814086,1033.022138009225,2
0.3380523329547103,70.53101352084259,-1.1707079856773126,1033.0832270198464,2
0.340413886164403,70.2433984442054,-1.1579151826003526,1033.928845139876,2
0.3467549240760255,70.21998553017156,-1.190222328169946,1035.4380637347444,2
0.34575059570290917,70.39175658970467,-1.2000263148344543,1033.3225565055766,1
0.3450577281033133,70.33403844477371,-1.1674418218758316,1033.5859301218266,2
0.3447641115227546,70.77945417564098,-1.1952353770312891,1037.2349657870875,2
0.34464890773749335,70.64122065458592,-1.1851399132037372,1035.2114835545528,1
0.3424153367546291,70.65841314952641,-1.1795877481559989,1035.4983777582179,2
0.3468251753567813,70.60982360325474,-1.1912817418191597,1034.5741541587781,1
0.34368473684948725,70.75451340652768,-1.2112739002853967,1033.8311401130918,1
0.33733126893253246,70.71954731416568,-1.1747160426266072,1035.5801574216475,2
0.333091873809785,70.70912657307296,-1.1729864387930233,1034.1790800018255,1
0.3274002712401604,70.66792752095594,-1.1930372737267947,1034.2736391398646,2
0.32840024647178345,70.58729047215014,-1.1732691741549144,1033.129513326688,1
0.3257545496028776,70.55337356273058,-1.175754944893857,1034.3457402244196,2
0.33800073727888796,70.59772067685616,-1.1531078037724596,1036.5260327095002,2
0.3363360212480455,70.77389886551255,-1.196236050407792,1033.8533077959673,1
0.3281205597126014,70.79245873148943,-1.205179635145953,1034.319294004961,2
0.3268778240244074,70.67268037564962,-1.1795154027017403,1033.4309104638492,1
0.3293692446556859,70.69917565568586,-1.2018364528247698,1034.1721311192719,2
0.3276194721543636,70.96887583625961,-1.2200924485278695,1035.526528815813,2
0.3264269339290613,70.80107048806576,-1.2212000557904326,1036.8316231182419,2
0.3245122689827291,70.72888460128502,-1.1762893827779433,1033.7432721253551,1
0.32677154570823136,71.07935535133166,-1.2230456018428733,1036.8453742499296,2
0.3274313546237779,70.83538548019503,-1.2225414197019744,1036.0638636391825,1
0.33576421116480526,70.80627065637933,-1.205362965621245,1033.660423506603,1
0.34065158467584,70.65720213063284,-1.188921760176597,1033.6327133906198,1
0.34783471154940615,70.5497187167332,-1.1983109675619112,1033.2632703122977,1
0.34543567789251134,70.27604862773197,-1.149126179745214,1034.8688259417686,2
0.3430058291373162,70.2118985918883,-1.1532654716384327,1034.2065888749378,1
0.33769745159954373,70.4814689891871,-1.1927151241710992,1033.2609939579124,1
0.3470833715868824,70.54220611003568,-1.215411126277744,1032.5406536527564,1
0.3427081970949129,70.23419928518146,-1.1809768671123506,1035.2483055853636,2
0.3374912832556127,70.57438971117605,-1.1953633077664196,1032.7092657203905,1
0.3394365920407758,70.51773701733605,-1.1747148555132656,1032.9626715304148,2
