H0,Omega_m,Omega_r,Chi_sq,Type
70.16689488787527,0.28346257180110396,0.0002237927518658524,1035.6732938469554,2.0
70.20420107967144,0.2793166759657984,0.00021814345220404674,1035.8644761945611,2.0
70.1893350534063,0.28646390877769434,0.00021362167798393144,1035.872201307564,2.0
70.25627127273792,0.28478365714544396,0.00021979131394225207,1036.2183613276225,2.0
70.12070066976285,0.28010133929203496,0.00022777417439664784,1036.342643326229,2.0
70.22270687039081,0.27849091684681904,0.00022273807129054128,1035.9001616693788,1.0
70.19800102759221,0.28928807000434376,0.00023686741039128604,1036.43413889283,2.0
70.29497768537179,0.28599831666443587,0.00023767625282139075,1037.0298328604608,2.0
70.32547004372282,0.28433578043398594,0.0002387222938033892,1037.139778663274,2.0
70.0949632108484,0.2822433922150535,0.0002276114820140175,1036.2164522702424,1.0
70.15845893822521,0.2887626311394105,0.00022755704583732276,1035.981229204311,1.0
70.27593300648294,0.27914803596333926,0.00024905447710747475,1035.9190160129638,1.0
70.35068619780671,0.2796868253649339,0.00024290451622203382,1036.6401414848656,2.0
70.41521140987511,0.27531094205354956,0.00027068040957649547,1037.067537992218,2.0
70.49678074197718,0.2725639694921515,0.00026735710251900367,1038.1461839783215,2.0
70.49568578525201,0.26498291100996924,0.0002677242175349855,1038.303310382683,2.0
70.415848813221,0.2687421523271838,0.00026680736554163373,1037.2870362740077,1.0
70.43322620595549,0.27450440216520816,0.0002808077919846677,1037.2628233427226,1.0
70.42284530689416,0.2775975933730272,0.00029193951763115805,1037.4916455941022,2.0
70.19203034869595,0.27239372090650577,0.00027846891661999446,1037.589675718803,2.0
69.94682104800685,0.2868915566643755,0.00026590613825003766,1037.5346106315642,1.0
70.12570519649987,0.28767083284847783,0.0002721609405141276,1035.7524765895032,1.0
70.12885220235853,0.28861523307906034,0.00027409632199376654,1035.8338569060984,2.0
69.97359316532658,0.2969058084889346,0.0002807900904949777,1036.7196463093287,2.0
69.78618810535565,0.2975413178241923,0.00028079825548139094,1038.9391419722062,2.0
69.97458385973981,0.29043469609166916,0.0002740015347798043,1036.5229543400283,1.0
70.1279986273764,0.287182311992643,0.00027628987682452936,1035.7278902415828,1.0
70.03133054016556,0.28656499458523316,0.0002683001175928788,1036.264977082255,2.0
70.09785433178457,0.2824386996514015,0.00025332550770164374,1036.1447788806483,1.0
70.13802770821954,0.28281364927186176,0.0002478195906233793,1035.79241676847,1.0
70.03797160206044,0.28169674914691073,0.00024879636613609575,1037.1563166750445,2.0
70.17626945287618,0.283785519866864,0.00025118741359470513,1035.667522272408,1.0
70.24586102948282,0.2864983720773569,0.0002348033130068481,1036.4123622463767,2.0
